site,category,site_product_type,site_tags,product_title,variant_title,form_factor,form_factor_description,price_usd,weight_grams,price_per_gram,year,in_stock,product_url
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2006 XiaGuan ""Ma Bei"" (Horse Back) 100g*5pcs Puerh Sheng Cha Raw Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2006,True,https://kingteamall.com/products/2007-xiaguan-ma-bei-horse-back-100g-5pcs-puerh-sheng-cha-raw-tea-1
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2006 XiaGuan ""8633"" Cake 357g Puerh Raw Tea Sheng Cha",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2006,True,https://kingteamall.com/products/2006-xiaguan-8633-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2006 XiaGuan ""8613"" Cake 357g Puerh Raw Tea Sheng Cha",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2006,True,https://kingteamall.com/products/2007-xiaguan-8613-cake-357g-puerh-raw-tea-sheng-cha-1
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2007 XiaGuan ""8653"" Cake 357g Puerh Raw Tea Sheng Cha",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2007,True,https://kingteamall.com/products/2007-xiaguan-8653-iron-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2007 XiaGuan ""T8653"" Iron Cake 357g Puerh Raw Tea Sheng Cha",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2007,True,https://kingteamall.com/products/2007-xiaguan-t8653-iron-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2007 XiaGuan ""T8633"" Iron Cake 357g Puerh Raw Tea Sheng Cha",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2007,True,https://kingteamall.com/products/2007-xiaguan-t8633-iron-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2007 XiaGuan ""8633"" Cake 357g Puerh Raw Tea Sheng Cha",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2007,True,https://kingteamall.com/products/2007-xiaguan-8633-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2007 XiaGuan ""8613"" Cake 357g Puerh Raw Tea Sheng Cha",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2007,True,https://kingteamall.com/products/2007-xiaguan-8613-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2007 XiaGuan ""Ma Bei"" (Horse Back) Tuo 250g Puerh Sheng Cha Raw Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2007,True,https://kingteamall.com/products/2007-xiaguan-ma-bei-horse-back-tuo-250g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2007 XiaGuan ""Ma Bei"" (Horse Back) 250g*5pcs Puerh Sheng Cha Raw Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2007,True,https://kingteamall.com/products/2007-xiaguan-ma-bei-horse-back-250g-5pcs-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2007 XiaGuan ""Ma Bei"" (Horse Back) 100g*5pcs Puerh Sheng Cha Raw Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2007,True,https://kingteamall.com/products/2007-xiaguan-ma-bei-horse-back-100g-5pcs-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2009 XiaGuan ""FTT8653-9"" Cake 357g Puerh Raw Tea Sheng Cha",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2009,True,https://kingteamall.com/products/2009-xiaguan-ftt8653-9-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2009 XiaGuan ""FT8653-9"" Cake 357g Puerh Raw Tea Sheng Cha",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2009,True,https://kingteamall.com/products/2009-xiaguan-ft8653-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2009 XiaGuan ""Te Ji"" (Special Grade) Tuo 100g*5pcs Puerh Sheng Cha Raw Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2009,True,https://kingteamall.com/products/2009-xiaguan-te-ji-special-grade-tuo-100g-5pcs-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2009 XiaGuan ""T8613"" Cake 357g Puerh Raw Tea Sheng Cha",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2009,True,https://kingteamall.com/products/2010-xiaguan-8613-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2011 XiaGuan ""8113 Gu Hua Cha"" (Autumn Flavor) Cake 357g Puerh Raw Tea Sheng Cha",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2011,True,https://kingteamall.com/products/2011-xiaguan-8113-gu-hua-cha-autumn-flavor-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2011 XiaGuan ""Gu Shu Tuo Cha"" (Old Tree Bowl Tea) 500g Puerh Sheng Cha Raw Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2011,True,https://kingteamall.com/products/2011-xiaguan-gu-shu-tuo-cha-old-tree-bowl-tea-500g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2012 XiaGuan ""Sheng Tai Lao Shu"" (Organic Old Tree) 250g Puerh Sheng Cha Raw Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2012,True,https://kingteamall.com/products/2012-xiaguan-sheng-tai-lao-shu-organic-old-tree-250g-puerh-sheng-cha-raw-tea
King Tea Mall,Ripe Puer,,Puerh Ripe Tea Shou Cha,"2018 KingTeaMall ""TONG QIN"" (Guqin) Cake 100g, Puerh GuShu Shou (Shu) Cha Ripe Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2018,True,https://kingteamall.com/products/free-shipping-2018-tong-qin-guqin-puerh-gushu-shou-cha-ripe-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2018 KingTeaMall Autumn ""NA KA GU SHU"" (Naka Old Tree) 100g Cake Old Tree Puerh Sheng Cha Raw Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2018,True,https://kingteamall.com/products/free-shipping-2018-autumn-na-ka-gu-shu-100g-cake-old-tree-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"[Sold Out] 2018 KingTeaMall Spring ""MAN KA"" (Laotian village) 100g Cake Old Tree Puerh Sheng Cha Raw Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2018,False,https://kingteamall.com/products/free-shipping-2018-spring-man-ka-laotian-village-100g-cake-old-tree-puerh-sheng-cha-raw-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2012 DaYi ""Chun Pin"" (Mellowness) Cake 357g Puerh Shou Cha Ripe Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2012,True,https://kingteamall.com/products/2012-dayi-chun-pin-mellowness-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2014 DaYi ""Lao Cha Tou"" (Old Tea Head) Brick 100g Puerh Shou Cha Ripe Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2014,True,https://kingteamall.com/products/2014-dayi-lao-cha-tou-old-tea-head-brick-250g-puerh-shou-cha-ripe-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2015 DaYi ""7552"" Cake 357g Puerh Shou Cha Ripe Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2015,True,https://kingteamall.com/products/2015-dayi-7552-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2012 DaYi ""0532"" Cake 357g Puerh Shou Cha Ripe Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2012,True,https://kingteamall.com/products/2012-dayi-0532-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2017 DaYi ""7592"" Cake 357g Puerh Shou Cha Ripe Tea, 1st Batch",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2017,True,https://kingteamall.com/products/2017-dayi-7592-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2013 DaYi ""7542"" Cake 150g Puerh Sheng Cha Raw Tea",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2013,True,https://kingteamall.com/products/2013-dayi-7542-cake-150g-puerh-sheng-cha-raw-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2016 DaYi ""0532"" Cake 357g Puerh Shou Cha Ripe Tea, 1st Batch",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2016,True,https://kingteamall.com/products/2016-dayi-0532-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2019 DaYi ""7452"" Cake 357g Puerh Shou Cha Ripe Tea, 1st Batch",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2019,True,https://kingteamall.com/products/2018-dayi-7452-cake-357g-puerh-shou-cha-ripe-tea-1
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2018 DaYi ""7262"" Cake 357g Puerh Shou Cha Ripe Tea, 1st Batch",Sample 7g,Sample,Small sample-size portion of a tea,2.99,7.0,0.4271,2018,True,https://kingteamall.com/products/2018-dayi-7262-cake-357g-puerh-shou-cha-ripe-tea
Yunnan Sourcing,Ripe Puer,Ripe Pu-erh Tea,"$0.25-$0.299/g, 200 Grams, 2022, Bu Lang, Cake, Kunming Storage, Menghai, PI2024, Price per gram_$0.25-$0.299/g, Producer_Yunnan Sourcing Brand Tea, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Storage Type_Kunming Storage, Sub-Region_Bu Lang Mountains (Menghai), Sub-Region_Menghai (Yunnan), Tea Type_Ripe Pu-erh Tea, Year of Production_2022, YSPI2026","2022 Yunnan Sourcing ""Lao Man'e Village"" Ripe Pu-erh Tea Cake",1 Cake (200 Grams),Whole Cake,"A whole pressed tea cake, brick, or tuo",85.5,200.0,0.4275,2022,True,https://yunnansourcing.com/products/2022-yunnan-sourcing-lao-mane-village-ripe-pu-erh-tea-cake
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2006 NanQiao ""De He Xin - Gong Cha"" (DX - Tribute Tea) 601 Batch Cake 200g Puerh Raw Tea Sheng Cha, Meng Hai",Tong (7pcs - Complete Wrapper),Tong,A tong: a bundle of multiple whole cakes (commonly 5-7),598.99,1400.0,0.4279,2006,True,https://kingteamall.com/products/2006-nanqiao-de-he-xin-gong-cha-dx-tribute-tea-601-batch-cake-200g-puerh-raw-tea-sheng-cha-的副本
Yunnan Sourcing,White,White Tea,"250 Grams, Cake, Jinggu, Kunming Storage, Price per gram_$0.30-$0.349/g, Producer_Yunnan Sourcing Brand Tea, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Simao, Single-Estate, Spring Harvest, Stone Pressed, Storage Type_Kunming Storage, Sub-Region_Jinggu County (Simao), Sub-Region_Simao (Yunnan), Tea Type_White Tea, Tea Type_White Tea (Compressed), Year of Production_2025","2025 Yunnan Sourcing ""Suan Zao Shu"" Old Arbor White Tea Cake",25 Grams Sample,Sample,Small sample-size portion of a tea,10.7,25.0,0.428,2025,True,https://yunnansourcing.com/products/2025-yunnan-sourcing-suan-zao-shu-old-arbor-white-tea-cake
Yunnan Sourcing,White,Raw Pu-erh Tea,"250 Grams, Cake, Jinggu, Kunming Storage, Price per gram_$0.30-$0.349/g, Producer_Yunnan Sourcing Brand Tea, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Simao, Single-Estate, Spring Harvest, Stone Pressed, Storage Type_Kunming Storage, Sub-Region_Jinggu County (Simao), Sub-Region_Simao (Yunnan), Tea Type_White Tea, Tea Type_White Tea (Compressed), Year of Production_2025","2025 Yunnan Sourcing ""Suan Zao Shu"" Old Arbor Raw Pu-erh Tea Cake",25 Grams Sample,Sample,Small sample-size portion of a tea,10.7,25.0,0.428,2025,True,https://yunnansourcing.com/products/2025-yunnan-sourcing-suan-zao-shu-old-arbor-raw-pu-erh-tea-cake
Jesse's Tea House,White,Tea & Infusions,"bai cha, China, Chinese, dog box, Gongfu cha, Gongfu tea, Jesse's Teahouse, jessesteahouse, tea, white tea",Sister Ai’s 2019 Ancient Tree White Tea Mini-Bricks,112 grams (14 mini-bricks),Mini,"A mini pressed tea, smaller than a full cake",47.96,112.0,0.4282,2019,True,https://jessesteahouse.com/en-us/products/sister-ai-s-2019-ancient-tree-white-tea-mini-bricks
white2tea,Black,Black Tea,"Black Tea, Hybrid",2026 Swerve Mini,~7g,Mini,"A mini pressed tea, smaller than a full cake",3.0,7.0,0.4286,2026,True,https://white2tea.com/products/2026-swerve-mini
white2tea,Raw Puer,Raw Puer Tea,"Raw Puer Tea, Raw Puer Tea: 2025",2025 Minutes before 9 in Paris Mini,~7g,Mini,"A mini pressed tea, smaller than a full cake",3.0,7.0,0.4286,2025,True,https://white2tea.com/products/2025-minutes-before-9-in-paris-mini
white2tea,Raw Puer,Raw Puer Tea,"Raw Puer Tea, Raw Puer Tea: 2025",2025 Cold 1s Mini,~7g,Mini,"A mini pressed tea, smaller than a full cake",3.0,7.0,0.4286,2025,True,https://white2tea.com/products/2025-cold-1s-mini
white2tea,Black,Black Tea,"Black Tea, Hybrid",2023 Swerve Mini,~7g,Mini,"A mini pressed tea, smaller than a full cake",3.0,7.0,0.4286,2023,False,https://white2tea.com/products/2022-swerve-mini
Farmerleaf,Other,,"map-jingmai, sold out",Spring 2025 reddened Jingmai Gushu,70g pouch,Other/Unspecified,Could not tell from the title - check manually,30.0,70.0,0.4286,2025,False,https://farmerleaf.com/products/spring-2025-reddened-jingmai-gushu
Farmerleaf,Other,Pu-erh tea,"map-jingmai, sold out",Spring 2023 Reddened Puerh tea,70g loose leaf tea,Loose Leaf,Loose leaf tea,30.0,70.0,0.4286,2023,False,https://farmerleaf.com/products/spring-2023-reddened-puerh-tea
Farmerleaf,Other,Pu-erh tea,"map-jingmai, sold out",Spring 2023 Nuo Gu Wan,70g loose leaf tea,Loose Leaf,Loose leaf tea,30.0,70.0,0.4286,2023,False,https://farmerleaf.com/products/spring-2023-nuo-gu-wan
Farmerleaf,Other,Pu-erh tea,"map-wen-shan-ding, sold out",Spring 2022 Wen Shan Ding,357g cake,Whole Cake,"A whole pressed tea cake, brick, or tuo",153.0,357.0,0.4286,2022,False,https://farmerleaf.com/products/spring-2022-wen-shan-ding
King Tea Mall,White,,White Tea,"2026 Early Spring ""Bai Hao Yin Zhen - He Xin - Tou Cai"" (White Hair Silver Needle - Core Region - 1st Picking) A+++++ Grade, White Tea, Fuding, Fujian Province",100g,Other/Unspecified,Could not tell from the title - check manually,42.99,100.0,0.4299,2026,True,https://kingteamall.com/products/2026-early-spring-bai-hao-yin-zhen-white-hair-silver-needle-a-grade-white-tea-fuding-fujian-province
King Tea Mall,Green,loose leaf tea,Green tea,"2026 Early Spring ""Meng Ding Gan Lu"" (Mengding Ganlu / Sweet Dew) A+++ Grade, Green Tea, Si Chuan Province",200g,Other/Unspecified,Could not tell from the title - check manually,85.99,200.0,0.4299,2026,True,https://kingteamall.com/products/2026-early-spring-meng-ding-gan-lu-mengding-ganlu-sweet-dew-a-grade-green-tea-si-chuan-province
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2005 KingTeaMall ""Na Ka - Zhu Tong Cha"" (Naka - Bamboo Tube Tea) Cyliner Puerh Raw Tea Sheng Cha.",200g,Tong,A tong: a bundle of multiple whole cakes (commonly 5-7),85.99,200.0,0.4299,2005,True,https://kingteamall.com/products/2005-kingteamall-na-ka-zhu-tong-cha-naka-bamboo-tube-tea-cyliner-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2006 NanQiao ""De He Xin - Gong Cha"" (DX - Tribute Tea) 601 Batch Cake 200g Puerh Raw Tea Sheng Cha, Meng Hai",Individual Cake (Broken Wrapper),Whole Cake,"A whole pressed tea cake, brick, or tuo",85.99,200.0,0.4299,2006,True,https://kingteamall.com/products/2006-nanqiao-de-he-xin-gong-cha-dx-tribute-tea-601-batch-cake-200g-puerh-raw-tea-sheng-cha-的副本
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2011 LaoTongZhi ""Zi Yun"" (Purple Cloud) Brick 250g Puerh Sheng Cha Raw Tea",100g,Tong,A tong: a bundle of multiple whole cakes (commonly 5-7),42.99,100.0,0.4299,2011,True,https://kingteamall.com/products/2011-laotongzhi-zi-yun-purple-cloud-brick-250g-puerh-sheng-cha-raw-tea
white2tea,Raw Puer,Raw Puer Tea,"Raw Puer Tea, Raw Puer Tea: 2025",2025 Glider,200g,Other/Unspecified,Could not tell from the title - check manually,86.0,200.0,0.43,2025,True,https://white2tea.com/products/2025-glider
white2tea,White,White Tea,White Tea,2024 Silver Fox,25g,Other/Unspecified,Could not tell from the title - check manually,10.75,25.0,0.43,2024,True,https://white2tea.com/products/2024-silver-fox
white2tea,Ripe Puer,Ripe Puer Tea,"Ripe Puer Tea, Ripe Puer Tea: 2023, Small Batch Ripe Puer",2023 Gina,25g,Other/Unspecified,Could not tell from the title - check manually,10.75,25.0,0.43,2023,True,https://white2tea.com/products/2023-gina
white2tea,Raw Puer,Raw Puer Tea,"Raw Puer Tea, Raw Puer Tea: 2022",2022 Untitled 03,25g,Other/Unspecified,Could not tell from the title - check manually,10.75,25.0,0.43,2022,True,https://white2tea.com/products/2022-untitled-03
white2tea,Raw Puer,Raw Puer Tea,"Raw Puer Tea, Raw Puer Tea: 2019",2019 Dangerfield,200g,Other/Unspecified,Could not tell from the title - check manually,86.0,200.0,0.43,2019,True,https://white2tea.com/products/2019-dangerfield
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"Kunming Storage, Loose Leaf Tea, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Shape_Cha Gao, Shape_Loose Leaf Tea, single serving, Storage Type_Kunming Storage, Sub-Region_Jinggu County (Simao), Sub-Region_Simao (Yunnan), Tea Type_Cha Gao, Year of Production_2013","Aged ""Cha Gao"" Instant Raw Pu-erh Tea Resin",50 Grams,Other/Unspecified,Could not tell from the title - check manually,21.5,50.0,0.43,,True,https://yunnansourcing.com/products/aged-cha-gao-instant-raw-pu-erh-tea-resin
Yunnan Sourcing,Oolong,Oolong Tea,"Harvest & Season_Spring 2024, Harvest & Season_Spring 2025, Harvest & Season_Spring 2026, Price per gram_$0.40-$0.449/g, Region_Fujian, revoq-no-withdrawal, Shape_Loose Leaf Tea, Spring Harvest, Sub-Region_Wu Yi Mountains (Fujian), Tea Type_Oolong Tea, Tea Type_Wu Yi Rock Oolong Tea","Light Roast ""Gao Cong Shui Xian"" Rock Oolong Tea",50 grams / Spring 2026,Other/Unspecified,Could not tell from the title - check manually,21.5,50.0,0.43,2026,True,https://yunnansourcing.com/products/light-roast-gao-cong-shui-xian-rock-oolong-tea
Yunnan Sourcing,Oolong,Oolong Tea,"Harvest & Season_Spring 2024, Harvest & Season_Spring 2025, Harvest & Season_Spring 2026, Price per gram_$0.40-$0.449/g, Region_Fujian, revoq-no-withdrawal, Shape_Loose Leaf Tea, Spring Harvest, Sub-Region_Wu Yi Mountains (Fujian), Tea Type_Oolong Tea, Tea Type_Wu Yi Rock Oolong Tea","Light Roast ""Gao Cong Shui Xian"" Rock Oolong Tea",50 grams / Spring 2025,Other/Unspecified,Could not tell from the title - check manually,21.5,50.0,0.43,2025,True,https://yunnansourcing.com/products/light-roast-gao-cong-shui-xian-rock-oolong-tea
Yunnan Sourcing,Oolong,Oolong Tea,"Harvest & Season_Spring 2024, Harvest & Season_Spring 2025, Harvest & Season_Spring 2026, Price per gram_$0.40-$0.449/g, Region_Fujian, revoq-no-withdrawal, Shape_Loose Leaf Tea, Spring Harvest, Sub-Region_Wu Yi Mountains (Fujian), Tea Type_Oolong Tea, Tea Type_Wu Yi Rock Oolong Tea","Light Roast ""Gao Cong Shui Xian"" Rock Oolong Tea",50 grams / Spring 2024,Other/Unspecified,Could not tell from the title - check manually,21.5,50.0,0.43,2024,True,https://yunnansourcing.com/products/light-roast-gao-cong-shui-xian-rock-oolong-tea
Yunnan Sourcing,White,White Tea,"$0.15-$0.199/g, 2022, 250 Grams, Cake, Kunming Storage, Lincang, PI2024, Price per gram_$0.20-$0.249/g, Producer_Yunnan Sourcing Brand Tea, Purple Tea, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Spring Harvest, Storage Type_Kunming Storage, Sub-Region_Lincang (Yunnan), Sub-Region_Yong De County (Lincang), Tea Type_Purple Tea, Tea Type_White Tea, Tea Type_White Tea (Compressed), Ye Sheng, Year of Production_2022, YSPI2026","2022 Yunnan Sourcing ""Dream in Purple"" White Tea Cake",25 Grams Sample,Sample,Small sample-size portion of a tea,10.75,25.0,0.43,2022,False,https://yunnansourcing.com/products/2022-yunnan-sourcing-dream-in-purple-white-tea-cake
Yunnan Sourcing,White,White Tea,"$0.15-$0.199/g, 2022, Cake, PI2024, Price per gram_ $0.15-$0.199/g, Producer_Yunnan Sourcing Brand Tea, Region_Yunnan, revoq-no-withdrawal, Shape_Cake, Single-Estate, Spring Harvest, Sub-Region_Xishuangbanna (Yunnan), Sub-Region_You Le Mountain (Xishuangbanna), Tea Type_White Tea, Tea Type_White Tea (Compressed), Xishuangbanna, Year of Production_2022, You Le, YSPI2026","2022 Yunnan Sourcing ""You Le Mountain"" White Tea Cake",25 Grams Sample,Sample,Small sample-size portion of a tea,10.75,25.0,0.43,2022,True,https://yunnansourcing.com/products/2022-yunnan-sourcing-you-le-mountain-white-tea-cake
Yunnan Sourcing,Green,Green Tea,"Harvest & Season_Spring 2025, Harvest & Season_Spring 2026, Price per gram_$0.40-$0.449/g, Region_Sichuan, revoq-no-withdrawal, Shape_Loose Leaf Tea, Sub-Region_Ya'an (Sichuan), Tea Type_Green Tea","Meng Ding Gan Lu ""Sweet Dew"" Green Tea",50 Grams / Spring 2026,Other/Unspecified,Could not tell from the title - check manually,21.5,50.0,0.43,2026,True,https://yunnansourcing.com/products/meng-ding-gan-lu-sweet-dew-green-tea
Yunnan Sourcing,Green,Green Tea,"Harvest & Season_Spring 2025, Harvest & Season_Spring 2026, Price per gram_$0.40-$0.449/g, Region_Sichuan, revoq-no-withdrawal, Shape_Loose Leaf Tea, Sub-Region_Ya'an (Sichuan), Tea Type_Green Tea","Meng Ding Gan Lu ""Sweet Dew"" Green Tea",50 Grams / Spring 2025,Other/Unspecified,Could not tell from the title - check manually,21.5,50.0,0.43,2025,True,https://yunnansourcing.com/products/meng-ding-gan-lu-sweet-dew-green-tea
Yunnan Sourcing,Ripe Puer,Ripe Pu-erh Tea,"$0.25-$0.299/g, 2002, 250 Grams, Aged Ripe Pu-erh, Brick, Kunming Storage, Menghai, NONYS2024, Price per gram_$0.25-$0.299/g, revoq-no-withdrawal, Sample Available, Shape_Brick, Storage Type_Kunming Storage, Sub-Region_Menghai (Yunnan), Tea Type_Ripe Pu-erh Tea, Year of Production_2002",2002 Menghai 7562 Ripe Pu-erh Tea Brick,25 Grams Sample,Sample,Small sample-size portion of a tea,10.75,25.0,0.43,2002,True,https://yunnansourcing.com/products/2002-menghai-7562-ripe-pu-erh-tea-brick
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"$0.20-$0.249/g, 2009, Aged Raw Pu-erh Tea, Cake, Kunming Storage, NONYS2024, Price per gram_$0.20-$0.249/g, Producer_Liming Tea Factory, Pu-erh Harvest Season_Spring Harvest, revoq-no-withdrawal, Sample Available, Shape_Cake, Single-Estate, Spring Harvest, Storage Type_Kunming Storage, Sub-Region Xishuangbanna (Yunnan), Sub-Region_Xishuangbanna (Yunnan), Sub-Region_Yi Wu Mountains (Yunnan), Tea Type_Raw Pu-erh Tea, Year of Production_2009, Yi Wu","2009 Liming ""Yi Wu Mountain Big Green Tree"" Raw Pu-erh Tea Cake",25 Grams Sample,Sample,Small sample-size portion of a tea,10.75,25.0,0.43,2009,True,https://yunnansourcing.com/products/2009-liming-yi-wu-mountain-big-green-tree-raw-pu-erh-tea-cake
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"$0.15-$0.199/g, 2005, 357 grams, Aged Raw Pu-erh, Cake, Kunming Storage, Menghai, NONYS2024, Price per gram_ $0.15-$0.199/g, Producer_Mengyang Guoyan Tea Factory, Pu-erh Harvest Season_Spring Harvest, revoq-no-withdrawal, Sample Available, Shape_Cake, Single Estate, Spring Harvest, Storage Type_Kunming Storage, Sub-Region_Menghai (Yunnan), Tea Type_Raw Pu-erh Tea, Year of Production_2005","2005 Mengyang Guoyan ""Nan Nuo"" Raw Pu-erh Tea Cake",25 Grams Sample,Sample,Small sample-size portion of a tea,10.75,25.0,0.43,2005,False,https://yunnansourcing.com/products/2005-mengyang-guoyan-nan-nuo-raw-pu-erh-tea-cake
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"$0.20-$0.249/g, 2004, 357 grams, Aged Raw Pu-erh, Cake, Guangdong Storage, Lincang, NONYS2024, Price per gram_$0.20-$0.249/g, Producer_Nan Jian Tu Lin Brand, Pu-erh Harvest Season_Spring Harvest, revoq-no-withdrawal, Sample Available, Shape_Cake, Spring Harvest, Storage Type_Guangdong Storage, Tea Type_Raw Pu-erh Tea, Year of Production_2004",2004 Nan Jian Phoenix Aroma Aged Raw Pu-erh Tea Cake,25 Grams Sample,Sample,Small sample-size portion of a tea,10.75,25.0,0.43,2004,True,https://yunnansourcing.com/products/2004-nan-jian-phoenix-aroma-aged-raw-pu-erh-tea-cake
Yunnan Sourcing,Oolong,Oolong Tea,"$0.30-$0.349/g, 2017, Dan Cong, Guangdong, Harvest & Season_Spring 2017, Loose Leaf Tea, Price per gram_$0.30-$0.349/g, Region_Guangdong, revoq-no-withdrawal, Shape_Loose Leaf Tea, Spring Harvest, Sub-Region_Wu Dong Mountains (Guangdong), Tea Type_Dan Cong Oolong Tea, Tea Type_Oolong Tea, Wu Dong Mountains",Ju Duo Zai Dan Cong Oolong Tea * Spring 2017,50 grams,Other/Unspecified,Could not tell from the title - check manually,21.5,50.0,0.43,2017,False,https://yunnansourcing.com/products/ju-duo-zai-dan-cong-oolong-tea-spring-2017
